246	140.0384615
246	139.3076923
260	132.5769231
262	22.03846154
268	6.5
271	51.61538462
271	96.73076923
272	111.2307692
313	141.2307692
313	150.8076923
314	154.7692308
314	171.7692308
314	170.8461538
314	182.2307692
315	179.3846154
317	195
319	192.6538462
320	191.4230769
321	197.8846154
321	202.8076923
322	215.0769231
322	212.3461538
323	205.9615385
323	232.3076923
324	236.6153846
324	235.0384615
325	238
327	246.5384615
327	244.0769231
328	252.4230769
329	246.0769231
329	245.6538462
330	244.8461538
330	244.6538462
331	246.4230769
332	245.1923077
333	263.9615385
333	251.6538462
333	257.1538462
334	260.7307692
334	261.7307692
334	255.3461538
335	267.5
336	264.0384615
336	263.0384615
337	258.1153846
337	255.5769231
337	254.7692308
337	269.5769231
338	269.7692308
338	262.5769231
338	260.5769231
338	224.5769231
339	240.8461538
339	261.5769231
339	269.8076923
340	261.6538462
340	273.3461538
340	274.8076923
340	265.8846154
340	271.8076923
340	272.6153846
341	263.3076923
341	278.6538462
341	277.9230769
341	276.6923077
342	269.1153846
342	266.7692308
343	271.9230769
343	264.4615385
344	268.4230769
344	270
344	263.3076923
344	274.7307692
344	275.3846154
345	273.5384615
345	295.3846154
346	302.2692308
346	300.9230769
346	285.8846154
346	293.7692308
346	292
346	286.8461538
347	295.3076923
347	298.5
347	292.9615385
347	286.4230769
348	293.7692308
348	303.6153846
348	294.1923077
348	307.2307692
348	316.3461538
349	297.9230769
349	298.7307692
349	302.8076923
349	303.4615385
349	321.4615385
349	316.5384615
350	311.6538462
350	317.3076923
350	315.1153846
350	310.1923077
351	311.0384615
351	295.3076923
351	298.7307692
351	309.7307692
351	293.8846154
351	292
351	322.3076923
351	316.5384615
351	313.1923077
352	318.2692308
352	306.8461538
352	312.3846154
352	311.3076923
352	309.6538462
352	312.1923077
353	305.8076923
353	298.3461538
353	305.5384615
353	288.5769231
353	305.2692308
353	299.0769231
353	294.0384615
353	139.3076923
354	158.5
354	158.6538462
354	165
354	151.9230769
354	165.9230769
354	171.2307692
354	185.4230769
354	172.6538462
354	176.0384615
355	192.1923077
355	170.9230769
355	185.5384615
355	170.7692308
355	168.9615385
355	176.8076923
355	177.1153846
355	176.4230769
356	188.7307692
356	174.3846154
356	176.4615385
356	186
356	174.8076923
356	172.1538462
356	168.3461538
356	164.8076923
356	160.7692308
357	168.1923077
357	182.4615385
357	183.5384615
357	184.4230769
357	179.1923077
357	179.8461538
357	169.5769231
357	167.2692308
358	169.1153846
358	181.7692308
358	198.0384615
358	190.9615385
358	189.0384615
358	193.3846154
359	189.8461538
359	182.7307692
359	179.6153846
359	183.4615385
359	189.3461538
359	171.0384615
359	170
360	168.9615385
360	163
360	167.4230769
360	189
360	191.5384615
360	195.6923077
360	200.6153846
360	193.3846154
360	185.2692308
360	174.6538462
360	192.8461538
360	182.2692308
360	178.3846154
360	182.5769231
360	177.9230769
360	180.5384615
360	180.7307692
360	176.1538462
